CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
KJ025956,-1.41629,-1.3668,-1.42794,-1.42726,-1.47999,-1.38171,-1.37717,-1.47683,-1.48048,-1.47966,-1.47881,-1.43077,-1.46507,-1.47008,-1.46669,-1.38434,-1.45232,-1.39392,-1.39352,-1.39363,-1.3698,-1.43909,-1.4078,-1.41715,-1.45391,-1.35409,-1.431,-1.43104,-1.38855,-1.43271,-1.44088,-1.44078,-1.43996,-1.4411,-1.43973,-1.39841,-1.39754,-1.44086,-1.43794,-1.37507,-1.37607,-1.35937,-1.36182,-1.40568,-1.36795,-1.36829,-1.37409,-1.3894,-1.38959,-1.38956,-1.38943,-1.36455,-1.38323,-1.46011,-1.44022,-1.4401,-1.44188,-1.38361,-1.36899,-1.45877,-1.47067,-1.37192,-1.36601,-1.36595,-1.37007,-1.36666,-1.45871,-1.42432,-1.42557,-1.4361,-1.41356
KJ194582,-1.42549,-1.37811,-1.42363,-1.41699,-1.46649,-1.40809,-1.39659,-1.46465,-1.46813,-1.46714,-1.46748,-1.42072,-1.46761,-1.45801,-1.46143,-1.40281,-1.44526,-1.40443,-1.40258,-1.40343,-1.38905,-1.44045,-1.41082,-1.40876,-1.44665,-1.39063,-1.42418,-1.42377,-1.39828,-1.43131,-1.43641,-1.43751,-1.43683,-1.43493,-1.43172,-1.39219,-1.38931,-1.43554,-1.43207,-1.39851,-1.3989,-1.38329,-1.37681,-1.4114,-1.37616,-1.37732,-1.39691,-1.40424,-1.40451,-1.4045,-1.40421,-1.37648,-1.39964,-1.45483,-1.42892,-1.42881,-1.43072,-1.418,-1.39014,-1.44944,-1.4614,-1.38767,-1.3787,-1.37626,-1.37473,-1.37879,-1.45009,-1.4309,-1.43211,-1.42444,-1.41849
KJ194585,-1.43483,-1.36714,-1.44331,-1.4345,-1.49134,-1.36352,-1.34962,-1.48723,-1.48807,-1.48932,-1.48728,-1.43117,-1.46415,-1.48542,-1.47181,-1.38195,-1.46397,-1.40533,-1.40607,-1.40556,-1.34416,-1.44573,-1.42594,-1.41131,-1.46186,-1.32975,-1.43701,-1.4355,-1.40226,-1.43107,-1.44085,-1.44094,-1.44022,-1.44549,-1.44252,-1.40673,-1.40543,-1.445,-1.45572,-1.35312,-1.35279,-1.35927,-1.36323,-1.42563,-1.35755,-1.3576,-1.36739,-1.39568,-1.39551,-1.3958,-1.39565,-1.34963,-1.3879,-1.46635,-1.44648,-1.4463,-1.44974,-1.34169,-1.36927,-1.46042,-1.47311,-1.36995,-1.36583,-1.36647,-1.37162,-1.36676,-1.46664,-1.40887,-1.40975,-1.45082,-1.42994
KJ174156,-1.43458,-1.36678,-1.44472,-1.43554,-1.48871,-1.36495,-1.34863,-1.48682,-1.48731,-1.48833,-1.48672,-1.42944,-1.46391,-1.4836,-1.47038,-1.38309,-1.46373,-1.40553,-1.4068,-1.4053,-1.34451,-1.44724,-1.42516,-1.41128,-1.4596,-1.33036,-1.43696,-1.43598,-1.40371,-1.43112,-1.44044,-1.44088,-1.4407,-1.44565,-1.44368,-1.40582,-1.40483,-1.44539,-1.4567,-1.35118,-1.351,-1.35946,-1.36268,-1.42651,-1.35648,-1.35737,-1.36652,-1.39623,-1.39643,-1.39659,-1.39656,-1.34925,-1.38935,-1.46447,-1.44632,-1.44611,-1.44877,-1.33981,-1.37074,-1.46017,-1.47261,-1.36876,-1.3666,-1.36581,-1.37026,-1.36551,-1.46527,-1.40658,-1.4073,-1.45279,-1.42995
KJ174157,-1.41979,-1.33189,-1.43702,-1.43208,-1.49633,-1.31846,-1.31963,-1.48873,-1.49236,-1.49076,-1.49091,-1.43418,-1.45738,-1.48174,-1.46956,-1.35349,-1.46478,-1.39219,-1.39222,-1.39162,-1.32559,-1.44545,-1.41451,-1.41658,-1.46196,-1.28038,-1.43635,-1.4361,-1.38291,-1.42966,-1.43879,-1.43908,-1.4381,-1.44531,-1.44334,-1.40053,-1.39955,-1.4458,-1.45122,-1.31891,-1.31874,-1.32045,-1.3267,-1.40752,-1.3211,-1.32102,-1.32137,-1.38202,-1.38228,-1.3825,-1.38244,-1.31624,-1.36176,-1.46546,-1.44769,-1.44747,-1.45058,-1.30573,-1.33083,-1.46006,-1.47454,-1.34264,-1.34983,-1.34701,-1.35817,-1.35139,-1.46621,-1.40476,-1.40452,-1.44939,-1.41253
KJ156985,-1.43678,-1.35636,-1.44753,-1.43846,-1.49442,-1.3548,-1.33543,-1.48851,-1.49141,-1.49074,-1.4909,-1.43132,-1.46218,-1.48429,-1.47175,-1.38313,-1.46641,-1.40826,-1.40815,-1.40786,-1.33381,-1.44809,-1.42734,-1.40629,-1.46381,-1.3132,-1.43869,-1.43961,-1.40376,-1.43062,-1.43937,-1.44294,-1.44169,-1.4456,-1.44512,-1.40156,-1.40018,-1.44667,-1.46109,-1.33182,-1.33119,-1.34648,-1.35015,-1.42458,-1.34485,-1.34485,-1.35436,-1.40095,-1.40126,-1.40147,-1.40133,-1.33506,-1.38701,-1.46697,-1.44809,-1.44794,-1.45169,-1.31546,-1.36105,-1.46012,-1.47275,-1.35491,-1.35273,-1.35307,-1.35887,-1.35254,-1.46754,-1.39288,-1.39214,-1.45734,-1.42707
KJ409696,-1.43578,-1.36439,-1.44392,-1.43451,-1.4898,-1.36192,-1.34647,-1.48636,-1.48818,-1.48854,-1.48753,-1.43007,-1.46279,-1.48402,-1.47073,-1.38044,-1.46427,-1.40397,-1.40468,-1.4034,-1.34178,-1.44494,-1.42691,-1.41237,-1.46059,-1.32853,-1.43692,-1.43518,-1.40131,-1.43072,-1.44101,-1.44075,-1.44075,-1.4446,-1.44364,-1.40606,-1.40418,-1.44499,-1.45564,-1.34866,-1.348,-1.35818,-1.36138,-1.42677,-1.35333,-1.35458,-1.3647,-1.39574,-1.39572,-1.3959,-1.39581,-1.34688,-1.38724,-1.46525,-1.44538,-1.44517,-1.44869,-1.33899,-1.36772,-1.46021,-1.47307,-1.36719,-1.3647,-1.3648,-1.36904,-1.36423,-1.46637,-1.4108,-1.41152,-1.45115,-1.42914
KJ538721,-1.42521,-1.3537,-1.43454,-1.42896,-1.48426,-1.36022,-1.34486,-1.48192,-1.48377,-1.4834,-1.48304,-1.42817,-1.46347,-1.47696,-1.46838,-1.36907,-1.45646,-1.38969,-1.38933,-1.3893,-1.35171,-1.44522,-1.41361,-1.40518,-1.45596,-1.33383,-1.43517,-1.43715,-1.38652,-1.43264,-1.43942,-1.441,-1.44081,-1.44347,-1.44003,-1.39782,-1.3969,-1.44402,-1.44673,-1.34481,-1.34599,-1.34696,-1.34751,-1.40869,-1.35115,-1.35132,-1.35606,-1.38234,-1.38235,-1.38228,-1.38219,-1.34435,-1.3764,-1.46232,-1.44319,-1.44308,-1.44569,-1.34571,-1.35806,-1.45827,-1.46987,-1.35935,-1.35899,-1.357,-1.36401,-1.35737,-1.46165,-1.40486,-1.40613,-1.44684,-1.41396
KJ595576,-1.41971,-1.33239,-1.43615,-1.43204,-1.49612,-1.31942,-1.32026,-1.48764,-1.49168,-1.49001,-1.49051,-1.43403,-1.45723,-1.48192,-1.46925,-1.35369,-1.46487,-1.39258,-1.39208,-1.39165,-1.32588,-1.445,-1.41456,-1.41546,-1.46157,-1.28193,-1.43716,-1.43653,-1.38299,-1.43022,-1.43886,-1.43974,-1.43872,-1.44618,-1.44336,-1.39924,-1.39844,-1.44609,-1.45118,-1.31965,-1.31915,-1.32069,-1.32621,-1.40754,-1.32193,-1.32151,-1.3212,-1.38201,-1.38235,-1.38251,-1.38247,-1.31664,-1.36106,-1.46546,-1.44793,-1.44767,-1.44978,-1.30689,-1.33099,-1.46022,-1.47453,-1.3426,-1.34893,-1.3467,-1.35797,-1.35043,-1.46596,-1.4056,-1.4048,-1.44905,-1.4119
KJ510413,-1.4236,-1.33887,-1.43847,-1.42895,-1.49119,-1.30963,-1.32209,-1.48736,-1.49082,-1.48905,-1.4911,-1.43376,-1.45822,-1.48377,-1.46809,-1.35903,-1.45819,-1.39657,-1.39614,-1.39537,-1.32621,-1.44721,-1.4082,-1.40824,-1.46005,-1.30041,-1.42961,-1.4315,-1.38602,-1.42885,-1.43755,-1.43846,-1.43866,-1.4455,-1.44308,-1.40394,-1.40079,-1.44584,-1.45447,-1.32305,-1.32228,-1.33096,-1.33841,-1.4145,-1.32305,-1.32351,-1.34645,-1.37785,-1.37798,-1.37816,-1.37787,-1.32009,-1.35894,-1.46492,-1.44704,-1.44681,-1.4488,-1.32028,-1.35103,-1.45999,-1.47161,-1.35142,-1.35428,-1.3525,-1.36096,-1.35268,-1.46685,-1.42447,-1.42445,-1.4522,-1.42586
KJ510414,-1.43503,-1.36072,-1.4422,-1.43328,-1.49442,-1.36439,-1.34787,-1.48843,-1.4905,-1.49099,-1.48904,-1.43044,-1.46303,-1.48176,-1.47252,-1.39033,-1.46305,-1.40784,-1.40738,-1.40656,-1.3393,-1.44556,-1.42496,-1.40627,-1.46021,-1.32882,-1.43754,-1.43845,-1.40111,-1.43224,-1.44244,-1.44342,-1.44228,-1.44612,-1.44518,-1.40253,-1.39912,-1.44745,-1.4569,-1.34698,-1.34769,-1.35473,-1.35618,-1.42411,-1.35097,-1.35187,-1.36541,-1.40189,-1.40296,-1.40271,-1.40282,-1.34386,-1.39246,-1.46586,-1.44608,-1.44607,-1.44952,-1.33906,-1.36997,-1.46213,-1.4732,-1.36715,-1.36037,-1.35948,-1.36518,-1.36015,-1.46677,-1.40443,-1.40372,-1.45071,-1.42716
KJ510415,-1.43475,-1.35922,-1.44279,-1.43283,-1.48844,-1.3629,-1.344,-1.48601,-1.48811,-1.48894,-1.48772,-1.43145,-1.46243,-1.48047,-1.47173,-1.38379,-1.46085,-1.40589,-1.40463,-1.40434,-1.33731,-1.44571,-1.42259,-1.40638,-1.46056,-1.32486,-1.43483,-1.43517,-1.40007,-1.43071,-1.4394,-1.44241,-1.44109,-1.44419,-1.44354,-1.39914,-1.39754,-1.44522,-1.45684,-1.34237,-1.34221,-1.35009,-1.352,-1.42408,-1.34949,-1.35023,-1.36017,-1.39646,-1.39724,-1.39718,-1.39699,-1.34185,-1.38786,-1.46347,-1.4436,-1.44347,-1.44857,-1.33332,-1.36575,-1.4593,-1.4711,-1.3635,-1.35868,-1.35663,-1.36251,-1.35685,-1.46376,-1.39959,-1.40104,-1.45124,-1.42567
KJ510412,-1.42135,-1.32671,-1.43175,-1.42822,-1.49328,-1.28126,-1.29444,-1.48885,-1.49177,-1.49212,-1.49081,-1.43625,-1.45325,-1.48438,-1.46702,-1.33152,-1.46537,-1.39048,-1.39039,-1.38802,-1.32212,-1.44529,-1.41192,-1.41385,-1.46094,-1.26766,-1.43553,-1.43604,-1.38098,-1.42807,-1.43561,-1.43862,-1.43706,-1.44557,-1.44218,-1.40202,-1.39945,-1.44541,-1.45178,-1.29474,-1.29608,-1.3083,-1.31582,-1.40745,-1.30427,-1.30432,-1.31204,-1.37001,-1.36938,-1.36973,-1.36956,-1.29862,-1.34476,-1.46347,-1.44992,-1.44968,-1.45214,-1.28128,-1.33242,-1.45728,-1.47123,-1.32914,-1.34736,-1.34255,-1.35583,-1.34913,-1.46689,-1.40508,-1.40387,-1.45474,-1.41854
KJ567046,-1.40969,-1.36334,-1.42168,-1.41464,-1.47125,-1.38625,-1.3903,-1.47226,-1.47456,-1.47354,-1.47321,-1.42645,-1.46826,-1.46403,-1.46527,-1.38382,-1.44388,-1.38961,-1.38854,-1.3891,-1.37696,-1.43748,-1.40261,-1.41306,-1.4476,-1.37991,-1.42057,-1.42061,-1.38599,-1.4331,-1.44084,-1.4417,-1.44099,-1.43985,-1.43861,-1.40315,-1.39969,-1.44054,-1.43477,-1.39101,-1.39218,-1.37491,-1.36731,-1.40305,-1.36623,-1.36689,-1.38433,-1.38637,-1.38617,-1.38594,-1.38565,-1.36376,-1.38778,-1.45832,-1.43607,-1.43594,-1.4396,-1.41864,-1.37334,-1.45386,-1.46606,-1.39399,-1.38501,-1.38214,-1.38194,-1.38477,-1.45411,-1.43844,-1.43875,-1.42728,-1.4135
KJ567042,-1.41694,-1.34129,-1.42963,-1.42378,-1.48965,-1.31547,-1.34073,-1.48519,-1.48906,-1.48739,-1.48837,-1.43367,-1.45952,-1.47896,-1.47003,-1.36165,-1.45866,-1.39406,-1.39358,-1.39408,-1.34315,-1.44585,-1.40371,-1.4127,-1.45956,-1.30735,-1.43467,-1.43404,-1.38297,-1.43047,-1.44082,-1.44001,-1.44082,-1.44589,-1.44407,-1.40512,-1.40326,-1.44651,-1.44726,-1.33776,-1.33789,-1.33538,-1.33992,-1.4078,-1.32853,-1.32789,-1.3519,-1.38056,-1.38045,-1.38079,-1.38035,-1.32444,-1.36111,-1.46546,-1.44867,-1.44841,-1.44976,-1.33724,-1.35133,-1.45916,-1.4744,-1.35341,-1.35771,-1.35396,-1.36363,-1.3591,-1.46435,-1.43197,-1.43242,-1.44294,-1.42199
KJ690250,-1.43577,-1.36705,-1.44419,-1.43594,-1.48996,-1.36302,-1.34902,-1.48738,-1.48859,-1.48941,-1.48784,-1.43081,-1.46386,-1.48481,-1.47233,-1.37971,-1.46413,-1.40494,-1.40553,-1.40446,-1.34371,-1.4448,-1.42693,-1.41201,-1.46189,-1.33067,-1.43646,-1.43554,-1.40204,-1.43085,-1.44067,-1.44162,-1.44108,-1.4461,-1.4433,-1.40616,-1.405,-1.44685,-1.45582,-1.35165,-1.35078,-1.3604,-1.36266,-1.42632,-1.35645,-1.3573,-1.36786,-1.39503,-1.39559,-1.39547,-1.39525,-1.34956,-1.38821,-1.4658,-1.44645,-1.44622,-1.4498,-1.34184,-1.36912,-1.46162,-1.47272,-1.37003,-1.3661,-1.36568,-1.3702,-1.36582,-1.46669,-1.41169,-1.41193,-1.45262,-1.42947
HQ728524,-1.41908,-1.36736,-1.42951,-1.4304,-1.48132,-1.37809,-1.37556,-1.47847,-1.48157,-1.48003,-1.47955,-1.4285,-1.46569,-1.47119,-1.46705,-1.38299,-1.45386,-1.39496,-1.3939,-1.394,-1.36699,-1.44137,-1.41061,-1.41959,-1.45405,-1.35012,-1.43145,-1.43153,-1.38923,-1.43231,-1.4393,-1.44065,-1.44075,-1.44253,-1.44019,-1.39898,-1.39809,-1.44194,-1.44118,-1.3735,-1.37441,-1.35889,-1.36063,-1.40886,-1.36792,-1.36777,-1.37248,-1.39014,-1.39048,-1.39051,-1.3903,-1.36434,-1.38318,-1.46125,-1.43981,-1.43981,-1.44329,-1.37813,-1.36851,-1.45991,-1.47152,-1.37183,-1.36698,-1.36653,-1.3695,-1.36788,-1.45927,-1.42467,-1.42534,-1.43727,-1.41375
JX899358,-1.43614,-1.3551,-1.44209,-1.43226,-1.49217,-1.35518,-1.33646,-1.48873,-1.48981,-1.49184,-1.48941,-1.42832,-1.46599,-1.48086,-1.4711,-1.38038,-1.46256,-1.40481,-1.40391,-1.40469,-1.33996,-1.44822,-1.42123,-1.4032,-1.46106,-1.31788,-1.4357,-1.43522,-1.39996,-1.43263,-1.44331,-1.44423,-1.44425,-1.44449,-1.44339,-1.39651,-1.39484,-1.44533,-1.45387,-1.33558,-1.33614,-1.34401,-1.34856,-1.42239,-1.34214,-1.34373,-1.35806,-1.39853,-1.39884,-1.39919,-1.39892,-1.33635,-1.38807,-1.4671,-1.44459,-1.44457,-1.44844,-1.32952,-1.36251,-1.46194,-1.47334,-1.35394,-1.35347,-1.34987,-1.35627,-1.35332,-1.46744,-1.39936,-1.39942,-1.4475,-1.4252
KJ410132,-1.43637,-1.35579,-1.44173,-1.43245,-1.49143,-1.35655,-1.33724,-1.48843,-1.48956,-1.49123,-1.48864,-1.42762,-1.46554,-1.48082,-1.47104,-1.38116,-1.46205,-1.40475,-1.40406,-1.40469,-1.33989,-1.44806,-1.42166,-1.40364,-1.46087,-1.31868,-1.43586,-1.43518,-1.39957,-1.43235,-1.44282,-1.44386,-1.44433,-1.44514,-1.44317,-1.39616,-1.39497,-1.44526,-1.45346,-1.33681,-1.33711,-1.34484,-1.34912,-1.42282,-1.34371,-1.34456,-1.35899,-1.39897,-1.39929,-1.39969,-1.39938,-1.33745,-1.38821,-1.46666,-1.4443,-1.4443,-1.44758,-1.33047,-1.36322,-1.46124,-1.47339,-1.35485,-1.35461,-1.35082,-1.35656,-1.35332,-1.46766,-1.40063,-1.40019,-1.44624,-1.42502
KJ410133,-1.42475,-1.32335,-1.44338,-1.42815,-1.49631,-1.2628,-1.29419,-1.49184,-1.49646,-1.49528,-1.49429,-1.43594,-1.45273,-1.4942,-1.46854,-1.34736,-1.46722,-1.402,-1.4013,-1.40179,-1.3043,-1.44708,-1.40852,-1.40884,-1.46309,-1.27129,-1.43412,-1.43476,-1.39258,-1.42731,-1.43803,-1.43849,-1.43902,-1.44532,-1.44306,-1.41,-1.40739,-1.44751,-1.46246,-1.29526,-1.29569,-1.32426,-1.33424,-1.42007,-1.295,-1.29507,-1.33846,-1.37693,-1.37674,-1.37705,-1.37692,-1.2834,-1.356,-1.4674,-1.45387,-1.45364,-1.45611,-1.28094,-1.34663,-1.46045,-1.47127,-1.34374,-1.35372,-1.34699,-1.35884,-1.35226,-1.4707,-1.41666,-1.41626,-1.45974,-1.43866
KJ410134,-1.43463,-1.35735,-1.4408,-1.43253,-1.49132,-1.35767,-1.3376,-1.48694,-1.48933,-1.49068,-1.48814,-1.42871,-1.46665,-1.47982,-1.47034,-1.38263,-1.46194,-1.40385,-1.40381,-1.40422,-1.34167,-1.44777,-1.42193,-1.40703,-1.46038,-1.32009,-1.43601,-1.43585,-1.39986,-1.43304,-1.44249,-1.44404,-1.44351,-1.44494,-1.44324,-1.39624,-1.39599,-1.44502,-1.45236,-1.33826,-1.33796,-1.34635,-1.35039,-1.42225,-1.34458,-1.34533,-1.3588,-1.39905,-1.39956,-1.40001,-1.39961,-1.33878,-1.38752,-1.46574,-1.44339,-1.44341,-1.44757,-1.33255,-1.36387,-1.46016,-1.47288,-1.35556,-1.35459,-1.35113,-1.35711,-1.35389,-1.46713,-1.40302,-1.40286,-1.44678,-1.42595
KM083128,-1.42167,-1.34591,-1.43626,-1.43,-1.48939,-1.32971,-1.33248,-1.48585,-1.49049,-1.4882,-1.48976,-1.43353,-1.46036,-1.48099,-1.47001,-1.36227,-1.45721,-1.39474,-1.39437,-1.39358,-1.33691,-1.44488,-1.41027,-1.41141,-1.45973,-1.29852,-1.43371,-1.4345,-1.38686,-1.43143,-1.43911,-1.44138,-1.43957,-1.44459,-1.44448,-1.40129,-1.39692,-1.44481,-1.45189,-1.32811,-1.32825,-1.33292,-1.3401,-1.40755,-1.3334,-1.33498,-1.34573,-1.38404,-1.3838,-1.38423,-1.38403,-1.33023,-1.37032,-1.46421,-1.44745,-1.44728,-1.44979,-1.32212,-1.35093,-1.45983,-1.47347,-1.349,-1.35442,-1.35078,-1.36045,-1.35303,-1.46511,-1.4131,-1.41366,-1.44594,-1.42133
KM101122,-1.41558,-1.36733,-1.42722,-1.42741,-1.47928,-1.37996,-1.3773,-1.47787,-1.4814,-1.47938,-1.47969,-1.42793,-1.46612,-1.46904,-1.466,-1.38483,-1.45077,-1.39369,-1.39206,-1.39329,-1.36851,-1.44085,-1.40937,-1.41853,-1.45286,-1.35185,-1.43184,-1.4308,-1.38914,-1.43367,-1.43975,-1.44136,-1.43929,-1.44027,-1.43842,-1.39662,-1.39696,-1.44003,-1.43688,-1.3759,-1.3771,-1.36047,-1.36272,-1.40655,-1.36861,-1.37007,-1.3749,-1.38953,-1.38934,-1.38947,-1.38931,-1.36547,-1.38527,-1.4593,-1.4393,-1.43927,-1.44172,-1.3816,-1.36953,-1.45839,-1.47205,-1.37073,-1.36649,-1.36369,-1.36765,-1.36565,-1.45952,-1.42407,-1.42607,-1.43542,-1.41245
KM101124,-1.41927,-1.36204,-1.42921,-1.4267,-1.4817,-1.36845,-1.3659,-1.48069,-1.48227,-1.48189,-1.48114,-1.42908,-1.46404,-1.47239,-1.46658,-1.37691,-1.45535,-1.39231,-1.39186,-1.39216,-1.36243,-1.44266,-1.41064,-1.41802,-1.45601,-1.34124,-1.43261,-1.43226,-1.38846,-1.43109,-1.43941,-1.44064,-1.43992,-1.44249,-1.43983,-1.3962,-1.39844,-1.44324,-1.44205,-1.36349,-1.36485,-1.35244,-1.35586,-1.40721,-1.35979,-1.35956,-1.3661,-1.38803,-1.38755,-1.38788,-1.3877,-1.35615,-1.37987,-1.46306,-1.44185,-1.44173,-1.44541,-1.36842,-1.36406,-1.45894,-1.47001,-1.36463,-1.36355,-1.36061,-1.36644,-1.362,-1.46041,-1.41966,-1.42053,-1.43917,-1.41367
KF183314,-1.37969,-1.43531,-1.37729,-1.36841,-1.3703,-1.4793,-1.46997,-1.36912,-1.37099,-1.36916,-1.3707,-1.38065,-1.39581,-1.3696,-1.38126,-1.41889,-1.36318,-1.39586,-1.39284,-1.3958,-1.45235,-1.39162,-1.38234,-1.39191,-1.37026,-1.4892,-1.34099,-1.35343,-1.39101,-1.3748,-1.3713,-1.37084,-1.37114,-1.36806,-1.36995,-1.39086,-1.39588,-1.36706,-1.37045,-1.47478,-1.47598,-1.44513,-1.43458,-1.38771,-1.44919,-1.44919,-1.46131,-1.39492,-1.3956,-1.39562,-1.39481,-1.45901,-1.40168,-1.37509,-1.37158,-1.37163,-1.37536,-1.50401,-1.43926,-1.3841,-1.39021,-1.44247,-1.4235,-1.42892,-1.4223,-1.42288,-1.37033,-1.44974,-1.4506,-1.38328,-1.38759
KF183315,-1.38226,-1.4338,-1.37821,-1.36931,-1.37415,-1.47704,-1.46777,-1.37235,-1.37486,-1.37159,-1.37461,-1.38226,-1.40037,-1.37049,-1.38475,-1.41792,-1.36598,-1.39624,-1.39341,-1.39579,-1.45141,-1.39206,-1.38284,-1.39311,-1.37081,-1.48721,-1.34849,-1.35509,-1.39111,-1.37829,-1.37511,-1.37522,-1.37492,-1.37096,-1.37251,-1.39086,-1.3957,-1.37041,-1.3708,-1.47393,-1.47481,-1.44442,-1.4348,-1.38938,-1.44813,-1.44748,-1.45984,-1.39471,-1.39544,-1.39537,-1.39468,-1.45723,-1.40141,-1.37698,-1.37389,-1.37392,-1.37534,-1.50332,-1.43911,-1.38632,-1.39309,-1.44206,-1.42499,-1.42836,-1.42075,-1.42258,-1.37239,-1.4495,-1.4495,-1.38382,-1.38981
JQ015307,-1.41361,-1.41264,-1.4088,-1.40837,-1.43491,-1.45903,-1.44203,-1.4359,-1.4368,-1.43637,-1.43601,-1.41039,-1.45153,-1.43015,-1.43757,-1.41683,-1.42263,-1.40103,-1.39844,-1.40052,-1.42505,-1.42944,-1.41145,-1.41079,-1.42558,-1.45578,-1.4139,-1.41367,-1.39966,-1.42054,-1.42318,-1.42369,-1.42359,-1.42024,-1.41812,-1.4037,-1.40304,-1.42042,-1.41096,-1.44774,-1.44914,-1.42141,-1.41312,-1.40832,-1.42438,-1.42389,-1.43109,-1.40285,-1.40376,-1.40386,-1.40325,-1.42614,-1.41025,-1.43442,-1.41206,-1.41203,-1.41274,-1.47777,-1.41567,-1.42958,-1.4375,-1.42494,-1.41005,-1.41108,-1.40769,-1.41032,-1.42543,-1.44223,-1.44255,-1.41064,-1.40529
KC465899,-1.38778,-1.4698,-1.37081,-1.37864,-1.33161,-1.49585,-1.47631,-1.33549,-1.33522,-1.33659,-1.3353,-1.37716,-1.34918,-1.34361,-1.33516,-1.43883,-1.35006,-1.41061,-1.40583,-1.41013,-1.46345,-1.39602,-1.4052,-1.40759,-1.35527,-1.49691,-1.37711,-1.37507,-1.40816,-1.34474,-1.35025,-1.35183,-1.35032,-1.35491,-1.35512,-1.40767,-1.41147,-1.35431,-1.36171,-1.48474,-1.48497,-1.47604,-1.4694,-1.40209,-1.48496,-1.48581,-1.47818,-1.41251,-1.41301,-1.41304,-1.41252,-1.48871,-1.41914,-1.33038,-1.3603,-1.36039,-1.36101,-1.49861,-1.46195,-1.35131,-1.35623,-1.4514,-1.44049,-1.44589,-1.43774,-1.43574,-1.34405,-1.44439,-1.44411,-1.37899,-1.39613
KC465898,-1.3814,-1.46859,-1.36863,-1.36894,-1.3167,-1.49085,-1.47594,-1.31498,-1.31742,-1.31636,-1.31709,-1.36202,-1.3196,-1.33344,-1.31698,-1.43533,-1.33964,-1.40676,-1.40289,-1.40523,-1.46411,-1.38376,-1.40087,-1.40315,-1.3388,-1.49581,-1.36009,-1.35898,-1.40231,-1.31747,-1.32362,-1.32409,-1.32487,-1.32911,-1.33192,-1.39167,-1.39776,-1.3276,-1.3506,-1.48116,-1.48185,-1.47191,-1.46501,-1.39644,-1.48326,-1.48102,-1.47663,-1.40964,-1.41017,-1.41034,-1.40979,-1.48695,-1.41989,-1.32132,-1.34869,-1.34887,-1.35176,-1.49575,-1.46231,-1.33812,-1.34164,-1.44841,-1.43742,-1.44274,-1.43041,-1.43169,-1.32813,-1.44518,-1.44474,-1.37363,-1.38877
KC465900,-1.38177,-1.47184,-1.36267,-1.37577,-1.32446,-1.49566,-1.47769,-1.31921,-1.32078,-1.32024,-1.32027,-1.36685,-1.32308,-1.33244,-1.31895,-1.44041,-1.34082,-1.4094,-1.40667,-1.40806,-1.46453,-1.38665,-1.40502,-1.40402,-1.34093,-1.49651,-1.36932,-1.36642,-1.40718,-1.32229,-1.32874,-1.32724,-1.32996,-1.33292,-1.33357,-1.39617,-1.40576,-1.33152,-1.35275,-1.48572,-1.48525,-1.47765,-1.4699,-1.40124,-1.48847,-1.48767,-1.48203,-1.41325,-1.41388,-1.41386,-1.41316,-1.49274,-1.42101,-1.32169,-1.34955,-1.34964,-1.35346,-1.49823,-1.46607,-1.33713,-1.34121,-1.45339,-1.44001,-1.44707,-1.4359,-1.43291,-1.33686,-1.44637,-1.44628,-1.37338,-1.39233
KC465901,-1.38481,-1.47116,-1.36695,-1.38022,-1.33534,-1.49636,-1.47971,-1.33177,-1.33303,-1.33293,-1.33229,-1.37199,-1.34515,-1.34165,-1.33242,-1.43979,-1.35094,-1.40977,-1.40729,-1.40862,-1.46647,-1.38865,-1.40813,-1.4095,-1.35345,-1.49988,-1.37618,-1.37442,-1.40757,-1.33779,-1.34528,-1.34617,-1.3454,-1.34829,-1.34893,-1.40117,-1.40536,-1.34864,-1.35662,-1.48815,-1.48841,-1.47568,-1.46843,-1.40359,-1.48679,-1.48651,-1.48017,-1.41321,-1.41353,-1.41371,-1.41332,-1.48813,-1.42244,-1.336,-1.36112,-1.36126,-1.36184,-1.5004,-1.46471,-1.35098,-1.35557,-1.45492,-1.44077,-1.44964,-1.43669,-1.43777,-1.34477,-1.44659,-1.44711,-1.37443,-1.39446
